RL.R,I(AM1.nA),V(un3),
63600,0.00012320320497203452,3.9178619181106984,
63700,0.0001230137587290986,3.9179882155217904,
63800,0.00012282489420441914,3.9181141251209706,
63900,0.00012263660872274606,3.9182396486917366,
64000,0.0001224488996252084,3.918364788006669,
64100,0.0001222617642691891,3.9184895448275108,
64200,0.00012207520002820098,3.918613920905252,
64300,0.00012188920429176398,3.918737917980212,
64400,0.00012170377446528321,3.9188615377821194,
64500,0.00012151890796992846,3.918984782030193,
64600,0.00012133460224251461,3.919107652433222,
64700,0.00012115085473538312,3.919230150689644,
64800,0.00012096766291628471,3.9193522784876245,
64900,0.00012078502426826295,3.919474037505133,
65000,0.0001206029362895391,3.919595429410021,
65100,0.00012042139649339777,3.9197164558600974,
65200,0.00012024040240807378,3.9198371185032053,
65300,0.00012005995157663994,3.919957418977294,
65400,0.00011988004155689593,3.920077358910497,
65500,0.00011970066992125804,3.920196939921201,
65600,0.00011952183425665013,3.920316163618124,
65700,0.00011934353216439519,3.920435031600382,
65800,0.00011916576126010834,3.920553545457564,
65900,0.00011898851917359034,3.920671706769802,
66000,0.00011881180354872243,3.92078951710784,
66100,0.00011863561204336178,3.920906978033107,
66200,0.00011845994232923808,3.9210240910977805,
66300,0.00011828479209185101,3.9211408578448608,
66400,0.0001181101590303685,3.9212572798082346,
66500,0.00011793604085752612,3.9213733585127435,
66600,0.00011776243529952707,3.9214890954742514,
66700,0.00011758934009594333,3.9216044921997097,
66800,0.00011741675299961741,3.9217195501872215,
66900,0.0001172446717765653,3.921834270926109,
67000,0.00011707309420587988,3.9219486558969763,
