P1.K,I(i_C.nA),V(Q1.nC),
0.652,0.0014653206759166852,3.4222088115251226,
0.653,0.0014650515633458229,3.4079858108965855,
0.654,0.0014647825019125855,3.393765512967784,
0.655,0.0014645134915879914,3.379547916206976,
0.656,0.0014642445323430691,3.3653330190829864,
0.657,0.001463975624148858,3.351120820065202,
0.658,0.0014637067669764081,3.336911317623573,
0.659,0.0014634379607967802,3.3227045102286135,
0.66,0.0014631692055810453,3.3085003963513984,
0.661,0.0014629005013002856,3.294298974463566,
0.662,0.0014626318479255935,3.280100243037315,
0.663,0.0014623632454280723,3.265904200545405,
0.664,0.001462094693778836,3.2517108454611554,
0.665,0.0014618261929490086,3.237520176258446,
0.666,0.001461557742909725,3.223332191411713,
0.667,0.001461289343632131,3.2091468893959547,
0.668,0.0014610209950873822,3.194964268686726,
0.669,0.001460752697246646,3.1807843277601378,
0.67,0.0014604844500810984,3.166607065092858,
0.671,0.001460216253561928,3.152432479162114,
0.672,0.0014599481076603329,3.138260568445684,
0.673,0.0014596800123475213,3.1240913314219063,
0.674,0.0014594119675947126,3.1099247665696717,
0.675,0.0014591439733731366,3.095760872368422,
0.676,0.0014588760296540331,3.0815996472981575,
0.677,0.0014586081364086534,3.06744108983943,
0.678,0.0014583402936082575,3.053285198473342,
0.679,0.001458072501224118,3.0391319716815497,
0.68,0.001457804759227516,3.0249814079462602,
0.681,0.0014575370675897442,3.0108335057502313,
0.682,0.0014572694262821053,2.9966882635767726,
0.683,0.0014570018352759125,2.9825456799097396,
0.684,0.0014567342945424895,2.968405753233541,
0.685,0.0014564668040531698,2.954268482033132,
0.686,0.0014561993637792982,2.9401338647940176,
0.687,0.001455931973692229,2.926001900002249,
0.688,0.0014556646337633276,2.911872586144425,
0.689,0.0014553973439639688,2.897745921707689,
0.69,0.001455130104265539,2.8836219051797336,
0.691,0.0014548629146394335,2.8695005350487954,
0.692,0.001454595775057059,2.855381809803655,
0.693,0.0014543286854898322,2.8412657279336386,
0.694,0.0014540616459091799,2.827152287928616,
0.695,0.0014537946562865392,2.813041488279,
0.696,0.0014535277165933576,2.798933327475746,
0.697,0.001453260826801093,2.784827804010351,
0.698,0.0014529939868812131,2.7707249163748546,
0.699,0.001452727196805196,2.7566246630618387,
0.7,0.0014524604565445307,2.7425270425644226,
0.701,0.0014521937660707154,2.728432053376268,
0.702,0.0014519271253552592,2.714339693991576,
0.703,0.0014516605343696807,2.700249962905086,
0.704,0.0014513939930855095,2.686162858612075,
0.705,0.001451127501474285,2.67207837960836,
0.706,0.0014508610595075568,2.6579965243902923,
0.707,0.0014505946671568846,2.643917291454765,
0.708,0.001450328324393838,2.6298406792992015,
0.709,0.0014500620311899974,2.6157666864215656,
0.71,0.0014497957875169532,2.601695311320354,
0.711,0.001449529593346305,2.5876265524945987,
0.712,0.0014492634486496638,2.5735604084438655,
0.713,0.0014489973533986496,2.5594968776682547,
0.714,0.0014487313075648932,2.545435958668399,
0.715,0.001448465311120035,2.531377649945462,
0.716,0.001448199364035726,2.517321950001143,
0.717,0.001447933466283627,2.503268857337669,
0.718,0.0014476676178354084,2.489218370457801,
0.719,0.0014474018186627514,2.475170487864829,
0.72,0.0014471360687373467,2.4611252080625734,
0.721,0.001446870368030895,2.447082529555382,
0.722,0.0014466047165151077,2.4330424508481334,
0.723,0.0014463391141617053,2.4190049704462355,
0.724,0.0014460735609424186,2.40497008685562,
0.725,0.0014458080568289888,2.3909377985827502,
0.726,0.0014455426017931665,2.3769081041346136,
0.727,0.0014452771958067122,2.362881002018723,
0.728,0.0014450118388413971,2.3488564907431213,
0.729,0.0014447465308690015,2.33483456881637,
0.73,0.0014444812718613163,2.3208152347475592,
0.731,0.0014442160617901415,2.306798487046305,
0.732,0.0014439509006272879,2.2927843242227413,
0.733,0.0014436857883445755,2.2787727447875303,
0.734,0.0014434207249138346,2.264763747251853,
0.735,0.0014431557103069053,2.2507573301274135,
0.736,0.0014428907444956375,2.2367534919264394,
0.737,0.0014426258274518908,2.2227522311616745,
0.738,0.001442360959147535,2.2087535463463888,
0.739,0.0014420961395544495,2.194757435994367,
0.74,0.0014418313686445235,2.1807638986199147,
0.741,0.0014415666463896562,2.1667729327378584,
0.742,0.0014413019727617564,2.15278453686354,
0.743,0.0014410373477327426,2.1387987095128196,
0.744,0.001440772771274544,2.1248154492020768,
0.745,0.0014405082433590977,2.110834754448204,
0.746,0.0014402437639583529,2.0968566237686135,
0.747,0.0014399793330442663,2.0828810556812307,
0.748,0.0014397149505888062,2.0689080487044973,
0.749,0.0014394506165639493,2.0549376013573686,
0.75,0.001439186330941683,2.0409697121593147,
0.751,0.001438922093694004,2.0270043796303194,
0.752,0.0014386579047929182,2.0130416022908775,
0.753,0.0014383937642104422,1.999081378661999,
0.754,0.0014381296719186015,1.9851237072652044,
0.755,0.0014378656278894316,1.9711685866225261,
0.756,0.0014376016320949779,1.9572160152565066,
0.757,0.0014373376845072947,1.943265991690199,
0.758,0.0014370737850984468,1.9293185144471674,
0.759,0.0014368099338405082,1.9153735820514837,
0.76,0.0014365461307055624,1.9014311930277288,
0.761,0.0014362823756657029,1.8874913459009928,
0.762,0.0014360186686930324,1.8735540391968726,
0.763,0.0014357550097596637,1.8596192714414728,
0.764,0.0014354913988377186,1.8456870411614041,
0.765,0.001435227835899329,1.8317573468837849,
0.766,0.001434964320916636,1.8178301871362375,
0.767,0.0014347008538617906,1.8039055604468903,
0.768,0.001434437434706953,1.7899834653443765,
0.769,0.001434174063424293,1.7760639003578325,
0.77,0.0014339107399859898,1.7621468640168987,
0.771,0.001433647464364233,1.7482323548517196,
0.772,0.0014333842365312206,1.7343203713929398,
0.773,0.0014331210564591606,1.7204109121717093,
0.774,0.0014328579241202706,1.7065039757196754,
0.775,0.001432594839486777,1.692599560568991,
0.776,0.0014323318025309165,1.678697665252306,
0.777,0.0014320688132249352,1.6647982883027712,
0.778,0.001431805871541088,1.6509014282540382,
0.779,0.0014315429774516399,1.6370070836402553,
0.78,0.001431280130928865,1.6231152529960713,
0.781,0.0014310173319450465,1.6092259348566307,
0.782,0.001430754580472478,1.5953391277575781,
0.783,0.0014304918764834612,1.5814548302350522,
0.784,0.0014302292199503085,1.5675730408256887,
0.785,0.0014299666108453409,1.5536937580666217,
0.786,0.0014297040491408886,1.5398169804954773,
0.787,0.001429441534809292,1.5259427066503775,
0.788,0.0014291790678229,1.5120709350699388,
0.789,0.0014289166481540711,1.4982016642932725,
0.79,0.0014286542757751734,1.4843348928599809,
0.791,0.0014283919506585844,1.47047061931016,
0.792,0.0014281296727766902,1.4566088421843992,
0.793,0.001427867442101887,1.4427495600237774,
0.794,0.0014276052586065797,1.4288927713698667,
0.795,0.0014273431222631828,1.415038474764729,
0.796,0.0014270810330441201,1.4011866687509171,
0.797,0.0014268189909218247,1.3873373518714704,
0.798,0.0014265569958687384,1.3734905226699219,
0.799,0.0014262950478573133,1.3596461796902912,
0.8,0.0014260331468600096,1.3458043214770845,
0.801,0.0014257712928492975,1.3319649465752985,
0.802,0.001425509485797656,1.318128053530415,
0.803,0.0014252477256775733,1.304293640888402,
0.804,0.0014249860124615475,1.2904617071957156,
0.805,0.0014247243461220846,1.2766322509992962,
0.806,0.0014244627266317015,1.2628052708465685,
0.807,0.0014242011539629224,1.2489807652854439,
0.808,0.001423939628088282,1.2351587328643157,
0.809,0.0014236781489803236,1.2213391721320614,
0.81,0.0014234167166115995,1.2075220816380419,
0.811,0.0014231553309546718,1.1937074599321007,
0.812,0.0014228939919821112,1.179895305564562,
0.813,0.0014226326996664973,1.1660856170862341,
0.814,0.0014223714539804194,1.1522783930484022,
0.815,0.0014221102548964753,1.1384736320028357,
0.816,0.0014218491023872725,1.1246713325017823,
0.817,0.0014215879964254267,1.110871493097969,
0.818,0.0014213269369835638,1.0970741123446028,
0.819,0.0014210659240343178,1.0832791887953683,
0.82,0.0014208049575503325,1.0694867210044272,
0.821,0.0014205440375042598,1.055696707526421,
0.822,0.0014202831638687613,1.0419091469164667,
0.823,0.0014200223366165076,1.028124037730156,
0.824,0.001419761555720178,1.0143413785235595,
0.825,0.001419500821152461,1.0005611678532218,
0.826,0.0014192401328860542,0.9867834042761627,
0.827,0.0014189794908936633,0.9730080863498752,
0.828,0.0014187188951480041,0.9592352126323281,
0.829,0.0014184583456218,0.9454647816819627,
0.83,0.0014181978422877842,0.9316967920576946,
0.831,0.0014179373851186975,0.9179312423189095,
0.832,0.0014176769740872894,0.9041681310254696,
0.833,0.0014174166091663167,0.8904074567377064,
0.834,0.0014171562903285426,0.8766492180164276,
0.835,0.0014168960175467362,0.8628934134229136,
0.836,0.0014166357907936683,0.8491400415189236,
0.837,0.0014163756100421072,0.8353891008666975,
0.838,0.0014161154752648114,0.8216405900289669,
0.839,0.0014158553864345152,0.8078945075689677,
0.84,0.0014155953435239061,0.7941508520504674,
0.841,0.001415335346505586,0.780409622037807,
0.842,0.001415075395352002,0.7666708160959791,
0.843,0.001414815490035335,0.752934432790754,
0.844,0.0014145556305273019,0.7392004706888997,
0.845,0.0014142958167988235,0.7254689283585564,
0.846,0.001414036048819458,0.7117398043698753,
0.847,0.0014137763265564332,0.6980130972961043,
0.848,0.0014135166499729972,0.6842888057154416,
0.849,0.001413257019025608,0.6705669282141916,
0.85,0.001412997433657944,0.6568474633934958,
0.851,0.0014127378937930028,0.6431304098781865,
0.852,0.0014124783993199976,0.6294157663314723,
0.853,0.0014122189500688812,0.6157035314834856,
0.854,0.0014119595457694448,0.601993704177074,
0.855,0.001411700185979952,0.5882862834476531,
0.856,0.0014114408699670412,0.5745812686574941,
0.857,0.001411181596501261,0.5608786597241976,
0.858,0.0014109223635128656,0.5471784575050445,
0.859,0.0014106631675223419,0.5334806644324075,
0.86,0.00141040400272566,0.5197852855335287,
0.861,0.0014101448595816247,0.5060923300037793,
0.862,0.0014098857227247753,0.49240181352841034,
0.863,0.001409626568015222,0.4787137615602116,
0.864,0.0014093673585357132,0.46502821376060444,
0.865,0.0014091080393714287,0.45134522978238173,
0.866,0.0014088485308900445,0.4376648967029322,
0.867,0.0014085880298441255,0.4239881084208245,
0.868,0.00140832670826986,0.41031466944297174,
0.869,0.0014080638153135567,0.3966454127223867,
0.87,0.0014077979708971293,0.3829818693724547,
0.871,0.001407527207506269,0.3693262198371851,
0.872,0.001407247999038348,0.3556823712295952,
0.873,0.0014069544601465515,0.3420568409120925,
0.874,0.0014066366661943618,0.32846061267319426,
0.875,0.0014062780364354204,0.3149120245177954,
0.876,0.0014058512045314559,0.3014413215183381,
0.877,0.0014053118992896866,0.28809739422963565,
0.878,0.0014045908432557285,0.2749566835239381,
0.879,0.001403585262988686,0.26213247774117554,
0.88,0.0014021547631101001,0.2497793458379302,
0.881,0.0014001301727442385,0.23808321828718115,
0.882,0.0013973416036588244,0.2272302961690553,
0.883,0.0013936598278911623,0.21736139264918353,
0.884,0.0013890286156700588,0.20853643152812026,
0.885,0.0013834689779513704,0.20073005101507335,
0.886,0.0013770578082553827,0.1938554157912435,
0.887,0.0013698987774192295,0.18779645591493913,
0.888,0.0013620995064450826,0.18243306957294678,
0.889,0.0013537588676451222,0.17765509246695332,
0.89,0.0013449620648960227,0.17336766727887057,
0.891,0.0013357801134105231,0.16949176302553134,
0.892,0.0013262712479653821,0.16596257732295777,
0.893,0.001316482959440945,0.16272725651025008,
0.894,0.0013064539590503677,0.1597427041693802,
0.895,0.0012962159070240929,0.15697365630142804,
0.896,0.0012857948700869032,0.15439106092340962,
0.897,0.0012752123885367889,0.15197089085576074,
0.898,0.0012644864257074138,0.1496930898215909,
0.899,0.0012536320528964986,0.14754081150401516,
0.9,0.0012426620068337125,0.1454998007116723,
0.901,0.0012315870979396767,0.1435579396548645,
0.902,0.0012204166011700872,0.14170481507293542,
0.903,0.0012091584886898096,0.13993145921595954,
0.904,0.0011978196630423352,0.13823009136861675,
0.905,0.0011864061322623886,0.1365939235150851,
0.906,0.00117492315209719,0.13501700251644938,
0.907,0.0011633753420811595,0.133494081307079,
0.908,0.0011517667807986432,0.13202051318657115,
0.909,0.0011401010845158205,0.13059216456609335,
0.91,0.0011283814724546033,0.1292053425369217,
0.911,0.0011166108212832457,0.12785673440424086,
0.912,0.0011047916993672195,0.1265433693422019,
0.913,0.0010929264557325122,0.12526252114995717,
0.914,0.0010810171686825457,0.12401176281805767,
0.915,0.0010690657371943667,0.12278886694875353,
0.916,0.0010570738861263166,0.12159179944408649,
0.917,0.0010450431970886404,0.12041868559846287,
0.918,0.0010329750804940257,0.11926783958847344,
0.919,0.001020870868123458,0.11813766433169288,
0.92,0.0010087317670650585,0.11702670063629475,
0.921,0.000996558889340856,0.1159335949209639,
0.922,0.0009843532619638903,0.1148570880579648,
0.923,0.0009721158355312123,0.11379600583250377,
0.924,0.0009598474934765346,0.11274924873723817,
0.925,0.0009475490543945993,0.11171578922055923,
0.926,0.0009352212953281372,0.11069464654569305,
0.927,0.0009228649171890152,0.10968492354869461,
0.928,0.0009104806028200998,0.1086857443872,
0.929,0.0008980689837510672,0.10769628991396345,
0.93,0.0008856306568754102,0.10671577970744431,
0.931,0.0008731661872581355,0.10574346894726573,
0.932,0.0008606761113364911,0.10477864488523748,
0.933,0.0008481609399687484,0.103820623493476,
0.934,0.0008356211612653149,0.10286874635861445,
0.935,0.0008230572432129633,0.10192237780946425,
0.936,0.0008104696361158837,0.10098090225185673,
0.937,0.0007978587748780296,0.10004372168374341,
0.938,0.0007852250811491667,0.09911025336597339,
0.939,0.0007725689653581,0.09817992762317657,
0.94,0.0007598908286453203,0.09725218576124157,
0.941,0.0007471910647222469,0.09632647807213857,
0.942,0.0007344700616657814,0.09540226191654139,
0.943,0.0007217282036667774,0.09447899986431771,
0.944,0.0007089658727464696,0.09355615787788982,
0.945,0.0006961834504549716,0.09263320352349727,
0.946,0.0006833813195656539,0.09170960419580364,
0.947,0.0006705598657791176,0.09078482534149312,
0.948,0.0006577194794505806,0.08985832866748471,
0.949,0.0006448605573548101,0.08892957031916886,
0.95,0.0006319835045032471,0.08799799901363278,
