RL.R,I(AM1.nA),V(un3),
61900,0.00004097574307717382,1.2681992482385298,
62000,0.00004095476477972139,1.269597708171363,
62100,0.000040933807951740135,1.2709947369015313,
62200,0.0000409128725602887,1.2723903366249787,
62300,0.00004089195857249308,1.2737845095331595,
62400,0.00004087106595554645,1.2751772578130494,
62500,0.00004085019467670901,1.2765685836471565,
62600,0.000040829344703307786,1.2779584892135338,
62700,0.00004080851600273649,1.2793469766857888,
62800,0.00004078770854245532,1.280734048233097,
62900,0.00004076692228999082,1.2821197060202112,
63000,0.00004074615721293569,1.2835039522074743,
63100,0.00004072541327894862,1.284886788950829,
63200,0.000040704690455754144,1.2862682184018308,
63300,0.000040683988711142434,1.2876482427076579,
63400,0.00004066330801296916,1.2890268640111222,
63500,0.00004064264832915533,1.2904040844506817,
63600,0.0000406220096276871,1.2917799061604498,
63700,0.00004060139187661562,1.2931543312702076,
63800,0.00004058079504405688,1.2945273619054145,
63900,0.00004056021909819153,1.2958990001872193,
64000,0.00004053966400726471,1.2972692482324708,
64100,0.00004051912973958592,1.2986381081537288,
64200,0.00004049861626352882,1.300005582059275,
64300,0.00004047812354753109,1.3013716720531245,
64400,0.00004045765156009425,1.302736380235035,
64500,0.000040437200269783524,1.3040997087005186,
64600,0.000040416769645227664,1.3054616595408535,
64700,0.000040396359655118774,1.3068222348430925,
64800,0.00004037597026821219,1.308181436690075,
64900,0.00004035560145332628,1.3095392671604378,
65000,0.000040335253179342304,1.3108957283286249,
65100,0.00004031492541520426,1.3122508222648988,
65200,0.00004029461812991872,1.3136045510353502,
65300,0.00004027433129255466,1.3149569167019097,
65400,0.00004025406487224333,1.316307921322357,
65500,0.000040233818838178075,1.317657566950332,
65600,0.00004021359315961419,1.3190058556353454,
65700,0.00004019338780586876,1.3203527894227887,
65800,0.00004017320274632049,1.3216983703539442,
65900,0.0000401530379504096,1.3230426004659963,
66000,0.0000401328933876376,1.3243854817920409,
66100,0.000040112769027567204,1.3257270163610961,
66200,0.00004009266483982213,1.3270672061981124,
66300,0.00004007258079408695,1.3284060533239823,
66400,0.000040052516860106976,1.3297435597555516,
66500,0.00004003247300768808,1.3310797275056285,
66600,0.000040012449206696514,1.332414558582994,
66700,0.000039992445427058836,1.3337480549924121,
66800,0.00003997246163876167,1.33508021873464,
66900,0.00003995249781185164,1.3364110518064374,
67000,0.00003993255391643514,1.3377405562005773,
67100,0.00003991262992267826,1.3390687339058558,
67200,0.000039892725800806585,1.3403955869071011,
67300,0.00003987284152110505,1.3417211171851848,
67400,0.00003985297705391783,1.3430453267170308,
67500,0.00003983313236964816,1.344368217475625,
67600,0.00003981330743875818,1.3456897914300265,
67700,0.00003979350223176884,1.347010050545375,
67800,0.00003977371671925968,1.348328996782903,
67900,0.00003975395087186875,1.349646632099944,
68000,0.000039734204660292426,1.3509629584499423,
68100,0.00003971447805528527,1.3522779777824636,
68200,0.000039694771027659914,1.3535916920432032,
68300,0.00003967508354828688,1.354904103173997,
68400,0.00003965541558809445,1.35621521311283,
68500,0.00003963576711806851,1.3575250237938465,
68600,0.00003961613810925246,1.3588335371473594,
68700,0.00003959652853274701,1.3601407550998599,
68800,0.00003957693835971005,1.3614466795740257,
68900,0.00003955736756135653,1.3627513124887325,
69000,0.00003953781610895832,1.364054655759062,
69100,0.000039518283973844036,1.3653567112963114,
69200,0.00003949877112739895,1.3666574810080037,
69300,0.00003947927754106479,1.3679569667978948,
69400,0.00003945980318633965,1.369255170565986,
69500,0.000039440348034777845,1.37055209420853,
69600,0.000039420912057989746,1.371847739618043,
69700,0.000039401495227641655,1.3731421086833115,
69800,0.000039382097515455675,1.374435203289403,
69900,0.00003936271889320957,1.3757270253176745,
70000,0.00003934335933273663,1.3770175766457822,
70100,0.00003932401880592552,1.3783068591476895,
70200,0.00003930469728472015,1.3795948746936775,
70300,0.000039285394741119567,1.3808816251503528,
70400,0.000039266111147177765,1.3821671123806574,
70500,0.000039246846475003606,1.3834513382438771,
70600,0.000039227600696760646,1.3847343045956508,
70700,0.000039208373784667024,1.3860160132879795,
70800,0.00003918916571099532,1.3872964661692344,
70900,0.00003916997644807241,1.3885756650841672,
71000,0.00003915080596827937,1.3898536118739175,
71100,0.000039131654244051284,1.3911303083760231,
71200,0.00003911252124787717,1.3924057564244272,
71300,0.00003909340695229983,1.3936799578494887,
71400,0.000039074311329915684,1.3949529144779897,
71500,0.000039055234353374697,1.3962246281331452,
71600,0.000039036175995380206,1.3974951006346112,
71700,0.00003901713622868881,1.3987643337984936,
71800,0.00003899811502611022,1.400032329437357,
71900,0.000038979112360507164,1.4012990893602324,
72000,0.000038960128204795216,1.4025646153726277,
72100,0.00003894116253194271,1.4038289092765346,
72200,0.00003892221531497057,1.4050919728704376,
72300,0.00003890328652695222,1.4063538079493227,
72400,0.00003888437614101342,1.4076144163046858,
